id,insight,type,sourceTypes,source,userGroup,squads,features,country,status,mentions,quotes,notes,created,lastModified,sentiment,publisher,jira,isNew,unclassified,core_insight,insight_type,mention_count,source_label,customer_segment,affected_squads,affected_features,mentionHistory,statusHistory,qa_reviewed,qa_reviewed_at,featurebase_id,featurebase_board_id,featurebase_synced_at,featurebase_votes
147,"The users would like the tool to prioritize accuracy over convenience, i.e. they rather prefer an ""I don't know"" or ""I'm not sure"" over a false response or incorrect sources.",General Feedback,Direct Feedback;Usability Testing,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate,Direct_Feedback_Corp_002_08_2026",Mixed; Corporate Law Department,AI Squad,Research;Chat,All,Planned for development,5,"“Then we canceled Libra again, and that was the deciding factor for us... We saw that this [in terms of features] was less well developed or even further behind. But Noxtua is more faithful to the original text because of its connection to Beck-Online and the fact that quoting from it is becoming increasingly important.”
(Laywer for Civil and Coporate Law, Mid-size Law Firm, 51-60 years)

[2026-08-20] ""hat zugegeben, dass es Zitat nicht gibt, erst auf Nachfrage / klarer machen, wenn es etwas nicht gibt"" (Direct_Feedback_Corp_002_08_2026)",Noxtua is actually also feed backing if it doesn’t know or if results are ambiguous --> once mentioned,2025-11-04,2026-08-20,Negative,,,true,false,"The users would like the tool to prioritize accuracy over convenience, i.e. they rather prefer an ""I don't know"" or ""I'm not sure"" over a false response or incorrect sources.",General Feedback,5,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate,Direct_Feedback_Corp_002_08_2026",Mixed; Corporate Law Department,AI Squad,Research;Chat,"[{""date"": ""2026-06-22"", ""count"": 4, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-08-20"", ""count"": 5, ""source"": ""merged from Direct_Feedback_Corp_002_08_2026 (wants a clear statement when something does not exist) (+1)""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Planned for development""}]",,,6a6cc9d693655bd982aac9ce,6a213f3998f1621c64f747fb,2026-08-20T23:19:00.179838Z,6
148,"The users would like to interact with the system more conversation like, getting questions and hints back from the system.",Improvement,Direct Feedback;Interview Study;Usability Testing,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms",Mixed; Corporate Law Department; Big Law Firm,AI Squad,Research;Chat,All,Identified - JIRA ticket exists,16,Als säße jemand neben einem und führe mal meine Arbeit,,2025-11-04,2026-07-08,Negative,,,false,false,"The users would like to interact with the system more conversation like, getting questions and hints back from the system.",Improvement,16,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms",Mixed; Corporate Law Department; Big Law Firm,AI Squad,Research;Chat,"[{""date"": ""2026-06-22"", ""count"": 14, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""count"": 15, ""source"": ""merged from ID 243 (+1)""}, {""date"": ""2026-07-08"", ""count"": 16, ""source"": ""merged from ID 418 (+1)""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
149,User want a customizable layout in order to not need multiple displays when interacting with the tool.,Idea,Usability Testing,202510-Canvas-Interview_Testing,Mixed,Drafting Squad;Platform Squad,Canvas;Layout,All,Identified - JIRA ticket exists,8,"[2026-07-22] ""Nutzung des Bildschirms, längere Texte sollten standardmäßig die gesamte Höhe ausnutzen."" (CSM 10)","in case this reaches 15 people, we should recheck this.

Starting with optimizing in Editor Context",2025-11-04,2026-07-22,Mixed,,,false,false,User want a customizable layout in order to not need multiple displays when interacting with the tool.,Idea,8,202510-Canvas-Interview_Testing,Mixed,Drafting Squad;Platform Squad,Canvas;Layout,"[{""date"": ""2026-06-22"", ""count"": 7, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-22"", ""count"": 8, ""source"": ""feedback_batch_20260722"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
150,"The users wish to store their own standard snippets (clauses, as a “Baukasten”) that can be accessed through the system.",Missing Feature,Interview Study;Usability Testing;Survey,"202510-Canvas-Interview_Testing,2025_12_KnowledgeBase_UCs_Interviews; Lime Survey Questionaire (feedback_batch_20260724)",Mixed,Platform Squad;Drafting Squad,Canvas;Word-Add-In;Knowledge Base,All,Planned for development,11,"""Hinterlegung eigener Muster als Kontext müsste möglich sein"" (Lime Survey 2026-07-24, RID 67)",,2025-11-04,2026-07-24,Negative,,,false,false,"The users wish to store their own standard snippets (clauses, as a “Baukasten”) that can be accessed through the system.",Missing Feature,11,"202510-Canvas-Interview_Testing,2025_12_KnowledgeBase_UCs_Interviews; Lime Survey Questionaire (feedback_batch_20260724)",Mixed,Platform Squad;Drafting Squad,Canvas;Word-Add-In;Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 10, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-24"", ""count"": 11, ""source"": ""feedback_batch_20260724"", ""status"": ""Planned for development""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""status"": ""Planned for development""}]",,,6a512199f72a9987c363e191,,2026-07-10T17:25:32.194117Z,10
151,"The users would like to be able to use content templates, that can be accessed to draft documents.",Missing Feature,Direct Feedback;Interview Study;Usability Testing;Workshop,"202510-Canvas-Interview_Testing,2025_10_Beck_Feedback_Survey,2025_11_Beck_Feedback_Survey_2,Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_12_KnowledgeBase_UCs_Interviews,2025_11_Personas_M_B_Lawfirms,Workshop_Feedback_2026_06,Direct_Feedback_Corp_002_08_2026",Mixed; Big Law Firm; Corporate Law Department,Platform Squad;Drafting Squad,Canvas;Document Storage;Knowledge Base,All,Planned for development,34,"Verträge aus besonderer Perspektive (auftraggeber-/auftragnehmerfreundlich) mit Formularverträgen erstellen. | Template/Funktion, mit der der Gutachtenstil erzwungen werden kann (Obersatz, Definition, Subsumtion).

[2026-08-20] ""Template-Bsp: einsehbarkeit? Anschauung / gut für Inspiration"" (Direct_Feedback_Corp_002_08_2026)",,2025-11-04,2026-08-20,Negative,Beck Germany,,false,false,"The users would like to be able to use content templates, that can be accessed to draft documents.",Missing Feature,34,"202510-Canvas-Interview_Testing,2025_10_Beck_Feedback_Survey,2025_11_Beck_Feedback_Survey_2,Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_12_KnowledgeBase_UCs_Interviews,2025_11_Personas_M_B_Lawfirms,Workshop_Feedback_2026_06,Direct_Feedback_Corp_002_08_2026",Mixed; Big Law Firm; Corporate Law Department,Platform Squad;Drafting Squad,Canvas;Document Storage;Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 30, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""count"": 31, ""date"": ""2026-06-29"", ""source"": ""feedback_batch_20260629"", ""status"": ""Identified - JIRA ticket exists""}, {""count"": 32, ""date"": ""2026-06-29"", ""source"": ""feedback_batch_20260629"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""count"": 33, ""source"": ""merged from ID 48 (+1)""}, {""date"": ""2026-08-20"", ""count"": 34, ""source"": ""merged from Direct_Feedback_Corp_002_08_2026 (wants to view publisher content templates) (+1)""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""status"": ""Planned for development""}]",,,6a5121a25bdcefcb1e752d8e,,2026-07-10T17:25:33.307411Z,33
153,The user needs the tool to differentiate between document content and annotations and only add the content into their document.,Improvement,Usability Testing;User Interview,"202510-Canvas-Interview_Testing,202510-Canvas-Interview",Mixed; Corporate Law Department,AI Squad,Canvas;Word-Add-In,All,Identified - JIRA ticket exists,8,"""Weil manchmal kann ich auch das, was als prompt Ergebnis oder als Antwort rauskommt, nicht 1 zu 1 übertragen, weil noch 23 einführende Sätze und noch eine Überlegung dabei steht und dann die Klausel, die ich eigentlich will und das hilft mir natürlich nicht, das dann zu übertragen mit einem Klick, weil ich dann die ganze Überlegung dazu die nox Tour angestellt hat auch."" | [Lime Survey 2026-07-23, RID 132]: ""Das[s] der Vertragsentwurf mit den Erklärungen zum Vertrag in einem Dokument exportiert wird bzw. zusammengefasst wird. Eine Trennung würde Arbeitsschritte sparen.""",in case it reaches 15 recheck.,2025-11-04,2026-07-23,Negative,,,false,false,The user needs the tool to differentiate between document content and annotations and only add the content into their document.,Improvement,8,"202510-Canvas-Interview_Testing,202510-Canvas-Interview",Mixed; Corporate Law Department,AI Squad,Canvas;Word-Add-In,"[{""date"": ""2026-06-22"", ""count"": 7, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-23"", ""count"": 8, ""source"": ""feedback_batch_20260723 (Editor/Canvas survey) (+1)"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
154,"The user expects to be able to use simple, Google-style prompts effectively without needing to learn complex multi-step prompting.",General Feedback,Interview Study;Usability Testing,"202510-Canvas-Interview_Testing,2026_02_Personas_Corporate",Mixed; Corporate Law Department,AI Squad,Workflows;To-Do-List,All,Identified - JIRA ticket exists,4,"""The better the AI, the worse my prompts can be - even better is when it makes good output from a bad prompt"" (Corporate Personas)",,2025-11-04,2026-07-09,Positive,,,true,false,"The user expects to be able to use simple, Google-style prompts effectively without needing to learn complex multi-step prompting.",General Feedback,4,"202510-Canvas-Interview_Testing,2026_02_Personas_Corporate",Mixed; Corporate Law Department,AI Squad,Workflows;To-Do-List,"[{""date"": ""2026-06-22"", ""count"": 4, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
155,The users want the tool to be able to handle tables and diagrams within their documents.,Improvement,Usability Testing,202510-Canvas-Interview_Testing,Mixed,Drafting Squad,Canvas;Word-Add-In,All,Identified - JIRA ticket exists,3,,,2025-11-04,2026-08-10,Negative,,,true,false,The users want the tool to be able to handle tables and diagrams within their documents.,Improvement,3,202510-Canvas-Interview_Testing,Mixed,Drafting Squad,Canvas;Word-Add-In,"[{""date"": ""2026-06-22"", ""count"": 3, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-08-10"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
156,"The user expects the Editor interface to be intuitive, with a layout and button design familiar from other tools.",General Feedback,Usability Testing,202510-Canvas-Interview_Testing,Mixed,Drafting Squad,Canvas,All,Well done - positive feedback outweighs negative,10,,,2025-11-04,2026-07-09,Positive,,,false,false,"The user expects the Editor interface to be intuitive, with a layout and button design familiar from other tools.",General Feedback,10,202510-Canvas-Interview_Testing,Mixed,Drafting Squad,Canvas,"[{""date"": ""2026-06-22"", ""count"": 10, ""source"": ""baseline"", ""status"": ""Well done - positive feedback outweighs negative""}]","[{""date"": ""2026-06-22"", ""status"": ""Well done - positive feedback outweighs negative""}]",,,,,,
157,The user wants to be able to only get a high-level overview of the thinking process and only dig deeper on demand.,Improvement,Direct Feedback;Usability Testing,"202510-Canvas-Interview_Testing,2025_11_Beck_Feedback_Survey_2,Continous_Direct_Feedback_corporate,Continous_Direct_Feedback_big_law_firm",Mixed; Corporate Law Department; Big Law Firm,Platform Squad,Thinking Process,All,Implemented - a solution is released,15,"""[To the question, what does not work well yet:] die vorangestellten Überlegungen der KI. Ich würde vorziehen, dass diese nur bei Bedarf ""ausgeklappt"" werden können.""",,2025-11-04,2026-03-05,Negative,Beck Germany,,false,false,The user wants to be able to only get a high-level overview of the thinking process and only dig deeper on demand.,Improvement,15,"202510-Canvas-Interview_Testing,2025_11_Beck_Feedback_Survey_2,Continous_Direct_Feedback_corporate,Continous_Direct_Feedback_big_law_firm",Mixed; Corporate Law Department; Big Law Firm,Platform Squad,Thinking Process,"[{""date"": ""2026-06-22"", ""count"": 15, ""source"": ""baseline"", ""status"": ""Implemented - a solution is released""}]","[{""date"": ""2026-06-22"", ""status"": ""Implemented - a solution is released""}]",,,,,,
158,The users would like to be able to revert changes that they or the tool made.,Improvement,Direct Feedback;Usability Testing,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate",Mixed; Corporate Law Department,Drafting Squad,Canvas,All,Well done - positive feedback outweighs negative,4,,,2025-11-04,2026-04-17,Negative,,,false,false,The users would like to be able to revert changes that they or the tool made.,Improvement,4,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate",Mixed; Corporate Law Department,Drafting Squad,Canvas,"[{""date"": ""2026-06-22"", ""count"": 4, ""source"": ""baseline"", ""status"": ""Well done - positive feedback outweighs negative""}]","[{""date"": ""2026-06-22"", ""status"": ""Well done - positive feedback outweighs negative""}]",,,,,,
159,The user would like documents in noxtua to have a version history in order to be able to revert to specific state in time.,Missing Feature,Direct Feedback;Usability Testing,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate",Mixed; Corporate Law Department,Platform Squad;Drafting Squad,Canvas,All,Identified - JIRA ticket exists,4,,,2025-11-04,2026-07-08,Negative,,,true,false,The user would like documents in noxtua to have a version history in order to be able to revert to specific state in time.,Missing Feature,4,"202510-Canvas-Interview_Testing,Continous_Direct_Feedback_corporate",Mixed; Corporate Law Department,Platform Squad;Drafting Squad,Canvas,"[{""date"": ""2026-06-22"", ""count"": 4, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Identified - JIRA ticket exists""}]",,,6a5121c08dc979d466a46f86,,2026-07-10T17:25:34.422482Z,4
